Station,Date & Time (Winter),Total clouds cover (code),Total low clouds cover (code),Low clouds base (code),Low clouds type (code),Medium clouds type (code),Hight clouds type (code),Visibility (code)
Bet Dagan Man 01/1964-11/2022,25/09/2019 20:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,25/09/2019 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/09/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/09/2019 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,26/09/2019 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/09/2019 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/09/2019 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,26/09/2019 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/09/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/09/2019 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/09/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/09/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/09/2019 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/09/2019 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/09/2019 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,27/09/2019 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/09/2019 20:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,27/09/2019 23:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 05:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 08:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 11:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 14:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 17:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 20:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/09/2019 23:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,29/09/2019 02:00,6,6,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,29/09/2019 05:00,7,7,5,8,10,10,60
Bet Dagan Man 01/1964-11/2022,29/09/2019 08:00,1,1,5,4,0,0,65
Bet Dagan Man 01/1964-11/2022,29/09/2019 11:00,4,4,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,29/09/2019 14:00,4,4,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,29/09/2019 17:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,29/09/2019 20:00,6,6,6,5,0,0,60
Bet Dagan Man 01/1964-11/2022,29/09/2019 23:00,6,6,6,5,0,0,60
Bet Dagan Man 01/1964-11/2022,30/09/2019 02:00,6,6,6,5,0,0,60
Bet Dagan Man 01/1964-11/2022,30/09/2019 05:00,4,4,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/09/2019 08:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/09/2019 11:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/09/2019 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,30/09/2019 17:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/09/2019 20:00,6,6,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,30/09/2019 23:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/10/2019 02:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/10/2019 05:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/10/2019 08:00,5,5,6,1,0,0,65
Bet Dagan Man 01/1964-11/2022,01/10/2019 11:00,1,1,6,1,0,0,70
Bet Dagan Man 01/1964-11/2022,01/10/2019 14:00,1,1,6,1,0,0,70
Bet Dagan Man 01/1964-11/2022,01/10/2019 17:00,3,3,6,1,0,0,65
Bet Dagan Man 01/1964-11/2022,01/10/2019 20:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/10/2019 23:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/10/2019 02:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/10/2019 05:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/10/2019 08:00,6,6,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,02/10/2019 11:00,3,3,6,1,0,0,65
Bet Dagan Man 01/1964-11/2022,02/10/2019 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,02/10/2019 17:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,02/10/2019 23:00,1,1,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/10/2019 02:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/10/2019 05:00,2,2,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/10/2019 08:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/10/2019 11:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,03/10/2019 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,03/10/2019 17:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,03/10/2019 23:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/10/2019 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 02:00,1,1,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 05:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 11:00,3,2,9,0,3,8,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 14:00,6,2,6,1,8,0,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 17:00,6,5,9,0,8,6,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,05/10/2019 23:00,3,0,9,0,0,2,60
Bet Dagan Man 01/1964-11/2022,06/10/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/10/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/10/2019 08:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,06/10/2019 11:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,06/10/2019 14:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,06/10/2019 17:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,06/10/2019 20:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,06/10/2019 23:00,2,2,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 02:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 05:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 08:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 11:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/10/2019 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,08/10/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,08/10/2019 05:00,2,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,08/10/2019 08:00,4,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,08/10/2019 11:00,2,0,9,0,0,1,70
Bet Dagan Man 01/1964-11/2022,08/10/2019 14:00,5,0,9,0,0,2,65
Bet Dagan Man 01/1964-11/2022,08/10/2019 17:00,2,2,9,0,3,0,65
Bet Dagan Man 01/1964-11/2022,08/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,08/10/2019 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 05:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 17:00,2,2,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 20:00,6,6,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,09/10/2019 23:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,10/10/2019 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,10/10/2019 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,10/10/2019 08:00,1,1,6,1,0,1,65
Bet Dagan Man 01/1964-11/2022,10/10/2019 11:00,4,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,10/10/2019 14:00,3,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,10/10/2019 17:00,5,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,10/10/2019 20:00,5,0,9,0,0,6,60
Bet Dagan Man 01/1964-11/2022,10/10/2019 23:00,3,3,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 02:00,3,3,4,5,0,0,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 05:00,4,2,5,5,0,1,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 08:00,5,0,9,0,0,3,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 11:00,5,0,9,0,0,8,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 14:00,5,0,9,0,0,8,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 17:00,4,3,5,1,0,2,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 20:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/10/2019 23:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/10/2019 02:00,3,3,4,5,0,0,60
Bet Dagan Man 01/1964-11/2022,12/10/2019 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/10/2019 08:00,1,1,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,12/10/2019 11:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/10/2019 14:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,12/10/2019 17:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,12/10/2019 23:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 02:00,6,6,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 05:00,2,2,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 08:00,4,4,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 17:00,1,1,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/10/2019 23:00,1,1,4,6,3,0,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 14:00,1,1,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 17:00,4,1,5,1,3,1,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 20:00,5,5,9,0,8,0,60
Bet Dagan Man 01/1964-11/2022,14/10/2019 23:00,4,1,4,1,8,0,60
Bet Dagan Man 01/1964-11/2022,15/10/2019 02:00,4,4,9,0,7,0,60
Bet Dagan Man 01/1964-11/2022,15/10/2019 05:00,7,7,9,0,8,10,56
Bet Dagan Man 01/1964-11/2022,15/10/2019 08:00,4,4,9,0,8,0,60
Bet Dagan Man 01/1964-11/2022,15/10/2019 11:00,2,2,9,0,6,0,60
Bet Dagan Man 01/1964-11/2022,15/10/2019 14:00,7,7,4,7,10,10,60
Bet Dagan Man 01/1964-11/2022,15/10/2019 17:00,7,7,9,0,7,10,60
Bet Dagan Man 01/1964-11/2022,15/10/2019 20:00,2,2,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,15/10/2019 23:00,4,4,9,0,3,0,65
Bet Dagan Man 01/1964-11/2022,16/10/2019 02:00,2,2,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,16/10/2019 05:00,2,2,9,0,7,0,60
Bet Dagan Man 01/1964-11/2022,16/10/2019 08:00,3,3,4,1,3,0,60
Bet Dagan Man 01/1964-11/2022,16/10/2019 11:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,16/10/2019 14:00,4,4,5,1,3,0,60
Bet Dagan Man 01/1964-11/2022,16/10/2019 17:00,1,1,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,16/10/2019 20:00,6,6,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,16/10/2019 23:00,3,3,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,17/10/2019 02:00,3,3,4,6,0,0,58
Bet Dagan Man 01/1964-11/2022,17/10/2019 05:00,0,0,9,0,0,0,58
Bet Dagan Man 01/1964-11/2022,17/10/2019 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,17/10/2019 11:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,17/10/2019 14:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,17/10/2019 17:00,4,4,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,17/10/2019 20:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,17/10/2019 23:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,18/10/2019 02:00,5,5,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,18/10/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,18/10/2019 08:00,6,1,5,1,0,8,60
Bet Dagan Man 01/1964-11/2022,18/10/2019 11:00,6,2,5,1,0,8,60
Bet Dagan Man 01/1964-11/2022,18/10/2019 14:00,6,1,5,1,0,8,65
Bet Dagan Man 01/1964-11/2022,18/10/2019 17:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,18/10/2019 20:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,18/10/2019 23:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 08:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 11:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 14:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 17:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 20:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/10/2019 23:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,20/10/2019 02:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,20/10/2019 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,20/10/2019 08:00,1,1,5,1,0,1,60
Bet Dagan Man 01/1964-11/2022,20/10/2019 11:00,4,2,5,1,0,9,60
Bet Dagan Man 01/1964-11/2022,20/10/2019 14:00,2,2,5,1,5,8,60
Bet Dagan Man 01/1964-11/2022,20/10/2019 17:00,3,2,5,1,0,1,60
Bet Dagan Man 01/1964-11/2022,20/10/2019 20:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,20/10/2019 23:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 02:00,4,4,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 08:00,1,1,5,1,3,0,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 11:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 14:00,4,1,5,2,3,1,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 17:00,4,3,9,0,3,1,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 20:00,2,2,9,0,3,1,60
Bet Dagan Man 01/1964-11/2022,21/10/2019 23:00,1,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 02:00,3,3,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 05:00,2,2,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 08:00,3,3,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 11:00,3,2,9,0,3,1,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 14:00,3,3,9,0,8,1,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 17:00,5,5,9,0,8,0,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 20:00,6,6,8,0,3,0,60
Bet Dagan Man 01/1964-11/2022,22/10/2019 23:00,6,4,9,0,7,2,60
Bet Dagan Man 01/1964-11/2022,23/10/2019 02:00,7,3,6,2,6,10,60
Bet Dagan Man 01/1964-11/2022,23/10/2019 05:00,8,5,5,2,7,10,60
Bet Dagan Man 01/1964-11/2022,23/10/2019 08:00,7,1,5,7,7,10,60
Bet Dagan Man 01/1964-11/2022,23/10/2019 11:00,6,1,5,1,7,0,60
Bet Dagan Man 01/1964-11/2022,23/10/2019 14:00,3,1,5,1,3,0,65
Bet Dagan Man 01/1964-11/2022,23/10/2019 17:00,2,1,5,1,3,0,65
Bet Dagan Man 01/1964-11/2022,23/10/2019 20:00,4,3,5,1,3,0,60
Bet Dagan Man 01/1964-11/2022,23/10/2019 23:00,4,4,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 02:00,2,2,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 08:00,2,1,5,2,2,1,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 11:00,2,2,5,2,2,0,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 14:00,3,2,6,2,2,0,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 17:00,3,1,6,2,7,0,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 20:00,2,2,9,0,8,0,60
Bet Dagan Man 01/1964-11/2022,24/10/2019 23:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,25/10/2019 02:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,25/10/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,25/10/2019 08:00,3,0,9,0,0,4,60
Bet Dagan Man 01/1964-11/2022,25/10/2019 11:00,3,3,6,1,0,1,60
Bet Dagan Man 01/1964-11/2022,25/10/2019 14:00,5,3,6,2,0,9,60
Bet Dagan Man 01/1964-11/2022,25/10/2019 17:00,6,2,6,2,3,8,60
Bet Dagan Man 01/1964-11/2022,25/10/2019 20:00,4,4,9,0,7,0,60
Bet Dagan Man 01/1964-11/2022,25/10/2019 23:00,4,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,26/10/2019 02:00,4,0,9,0,0,9,60
Bet Dagan Man 01/1964-11/2022,26/10/2019 05:00,6,1,9,0,3,8,60
Bet Dagan Man 01/1964-11/2022,26/10/2019 08:00,8,8,9,0,7,10,65
Bet Dagan Man 01/1964-11/2022,26/10/2019 11:00,8,8,8,0,7,10,60
Bet Dagan Man 01/1964-11/2022,26/10/2019 14:00,8,8,9,0,7,10,65
Bet Dagan Man 01/1964-11/2022,26/10/2019 17:00,8,1,6,1,2,10,60
Bet Dagan Man 01/1964-11/2022,26/10/2019 20:00,8,8,5,9,10,10,58
Bet Dagan Man 01/1964-11/2022,26/10/2019 23:00,5,5,9,0,2,0,60
Bet Dagan Man 01/1964-11/2022,27/10/2019 02:00,6,6,9,0,7,0,60
Bet Dagan Man 01/1964-11/2022,27/10/2019 05:00,7,7,8,0,3,10,60
Bet Dagan Man 01/1964-11/2022,27/10/2019 08:00,3,1,5,1,3,0,60
Bet Dagan Man 01/1964-11/2022,27/10/2019 11:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,27/10/2019 14:00,3,3,5,2,0,0,60
Bet Dagan Man 01/1964-11/2022,27/10/2019 17:00,5,2,5,2,0,3,60
Bet Dagan Man 01/1964-11/2022,27/10/2019 20:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,27/10/2019 23:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/10/2019 02:00,5,4,5,2,3,0,60
Bet Dagan Man 01/1964-11/2022,28/10/2019 05:00,6,6,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,28/10/2019 08:00,2,2,5,2,0,0,60
Bet Dagan Man 01/1964-11/2022,28/10/2019 11:00,6,6,5,2,0,0,60
Bet Dagan Man 01/1964-11/2022,28/10/2019 14:00,4,4,6,2,0,0,60
Bet Dagan Man 01/1964-11/2022,28/10/2019 17:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/10/2019 20:00,1,1,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,28/10/2019 23:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,29/10/2019 02:00,3,3,6,4,0,0,60
Bet Dagan Man 01/1964-11/2022,29/10/2019 05:00,4,4,6,4,0,0,60
Bet Dagan Man 01/1964-11/2022,29/10/2019 08:00,4,2,5,2,3,0,65
Bet Dagan Man 01/1964-11/2022,29/10/2019 11:00,6,5,5,2,3,0,65
Bet Dagan Man 01/1964-11/2022,29/10/2019 14:00,6,4,5,1,8,0,70
Bet Dagan Man 01/1964-11/2022,29/10/2019 17:00,4,4,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,29/10/2019 20:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,29/10/2019 23:00,2,2,6,4,0,0,60
Bet Dagan Man 01/1964-11/2022,30/10/2019 02:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/10/2019 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/10/2019 08:00,2,2,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,30/10/2019 11:00,4,4,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,30/10/2019 14:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/10/2019 17:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,30/10/2019 20:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,30/10/2019 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,31/10/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,31/10/2019 05:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,31/10/2019 08:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,31/10/2019 11:00,1,1,5,4,0,0,65
Bet Dagan Man 01/1964-11/2022,31/10/2019 14:00,3,3,9,0,2,0,60
Bet Dagan Man 01/1964-11/2022,31/10/2019 17:00,2,2,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,31/10/2019 20:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,31/10/2019 23:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/11/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,01/11/2019 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,01/11/2019 08:00,3,3,5,8,0,0,59
Bet Dagan Man 01/1964-11/2022,01/11/2019 11:00,4,4,5,8,0,0,65
Bet Dagan Man 01/1964-11/2022,01/11/2019 14:00,4,4,5,8,0,0,65
Bet Dagan Man 01/1964-11/2022,01/11/2019 17:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,01/11/2019 20:00,2,2,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/11/2019 23:00,3,3,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,02/11/2019 02:00,1,1,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,02/11/2019 05:00,2,2,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/11/2019 08:00,2,2,5,2,0,0,60
Bet Dagan Man 01/1964-11/2022,02/11/2019 11:00,5,5,5,8,3,0,60
Bet Dagan Man 01/1964-11/2022,02/11/2019 14:00,5,5,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,02/11/2019 17:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/11/2019 20:00,2,2,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,02/11/2019 23:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,03/11/2019 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,03/11/2019 05:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,03/11/2019 08:00,1,1,5,1,0,0,60
